sku_id,date,actual,lgbm_forecast,lgbm_lower,lgbm_upper
SKU_0056,2024-12-15,90.0,90.96467000449509,85.84038885366644,91.33689585020963
SKU_0056,2024-12-22,93.0,98.42759919366857,93.4910365872046,99.40458613853211
SKU_0056,2024-12-29,112.0,112.66732874483166,107.37101757289521,112.42901360664708
SKU_0056,2025-01-05,26.0,66.7187885491253,25.941519871003155,88.2555964948082
SKU_0057,2024-12-01,197.0,197.3433961386862,193.88274605888952,198.12167256906798
SKU_0057,2024-12-08,218.0,218.31129663373338,205.84745221402946,219.71978212677254
SKU_0057,2024-12-15,234.0,235.32508881575842,222.35455181020944,235.62837665088662
SKU_0057,2024-12-22,236.0,235.49045768351198,222.06826925702683,238.47488435997562
SKU_0057,2024-12-29,224.0,221.28613379278582,219.43957859876423,223.72767675179298
SKU_0057,2025-01-05,63.0,143.92146313839038,70.63256508102167,180.00447961167586
SKU_0058,2024-12-01,99.0,104.28886183278289,98.86820668535275,105.29518744657241
SKU_0058,2024-12-08,97.0,100.57393189137862,97.4775391698713,100.50307924975982
SKU_0058,2024-12-15,96.0,96.29639508884297,90.06849545021146,97.11278480304384
SKU_0058,2024-12-22,95.0,99.00899835961589,95.24377000064503,97.4485760957074
SKU_0058,2024-12-29,107.0,107.89475773522733,106.76305324394104,107.2054666534045
SKU_0058,2025-01-05,32.0,64.57620690006752,32.32344222884775,81.06163357111774
SKU_0059,2024-12-01,139.0,139.45957411583663,140.75910702117608,142.19302364653203
SKU_0059,2024-12-08,148.0,149.4510412145856,143.6930920297511,147.85148661079378
SKU_0059,2024-12-15,158.0,156.58843287869627,143.3409103854512,159.36016233747407
SKU_0059,2024-12-22,149.0,148.34563581607358,142.31624233893206,149.83832033927348
SKU_0059,2024-12-29,153.0,152.63505813019196,150.93291094947082,153.7041849952959
SKU_0059,2025-01-05,37.0,95.91839508200445,41.16348683094223,116.82590848425926
SKU_0060,2024-12-01,60.0,61.361012892242776,60.59146157375669,63.08915245647952
SKU_0060,2024-12-08,91.0,91.0653582673263,83.16431171185316,90.81490333664401
SKU_0060,2024-12-15,101.0,102.65963034754137,89.02370237520368,103.3163829939865
SKU_0060,2024-12-22,78.0,78.79354641081578,63.465861341436224,80.32022266037929
SKU_0060,2024-12-29,70.0,75.77341419378764,69.512614685151,80.31618059939885
SKU_0060,2025-01-05,24.0,53.31055891005325,22.73200540082339,77.84815391683404
SKU_0061,2024-12-01,62.0,62.11641286410354,59.75520814361013,64.19193275911589
SKU_0061,2024-12-08,76.0,75.87668949597665,71.6800973952764,75.33379668924073
SKU_0061,2024-12-15,79.0,78.53493341994817,76.2546547622586,78.82926579660206
SKU_0061,2024-12-22,84.0,84.53095972046245,72.58929966738937,84.68787483105925
SKU_0061,2024-12-29,54.0,61.74251899614455,54.169104644156015,61.058727775973175
SKU_0061,2025-01-05,20.0,45.17576662193878,21.881754989402896,63.58674599176138
SKU_0062,2024-12-01,148.0,150.30626692985416,138.79164412556926,148.4079777876237
SKU_0062,2024-12-08,138.0,135.2072484226334,126.96036983652733,138.38359486778415
SKU_0062,2024-12-15,159.0,159.3449082175169,158.9592593109946,161.0043621516808
SKU_0062,2024-12-22,150.0,150.72598583135868,144.54426042863474,152.0382065345374
SKU_0062,2024-12-29,150.0,149.46380981308036,138.4589673906294,150.48451617248026
SKU_0062,2025-01-05,46.0,92.15218999827468,48.88968016890987,117.14332325093373
SKU_0063,2024-12-01,150.0,156.7052425108215,153.15465450048077,171.35411447909692
SKU_0063,2024-12-08,205.0,204.72542919090955,192.86067756744157,206.25548654433777
SKU_0063,2024-12-15,196.0,194.811432205482,165.58140980082203,196.4432109020524
SKU_0063,2024-12-22,215.0,213.73126417695468,201.4596845658328,214.0476565090438
SKU_0063,2024-12-29,210.0,211.63340701618188,206.53902234542352,209.76514537252154
SKU_0063,2025-01-05,42.0,133.64448714426857,48.48975127718512,158.2797614161101
SKU_0064,2024-12-01,125.0,123.32464889310816,113.63552676894071,123.72436259421477
SKU_0064,2024-12-08,156.0,155.90299034441475,148.05608947422974,154.2174520943289
SKU_0064,2024-12-15,145.0,142.4702631610837,126.11551468254764,145.40655495019433
SKU_0064,2024-12-22,133.0,133.46892836537705,124.63259707963242,133.14120095581544
SKU_0064,2024-12-29,141.0,144.41281558999987,138.8694126787955,150.63378671409956
SKU_0064,2025-01-05,29.0,84.8411684384235,31.875455651953335,106.87238592435006
SKU_0065,2024-12-01,71.0,72.27454238554797,71.74735629519631,73.31725174142056
SKU_0065,2024-12-08,86.0,87.15277993772989,86.58518135260452,87.13940264220572
SKU_0065,2024-12-15,73.0,73.33379810627893,73.47455782230605,73.59313317584036
SKU_0065,2024-12-22,83.0,83.1164068258229,82.16106207973336,83.59717485574087
SKU_0065,2024-12-29,77.0,79.26321449386823,76.94444719045472,79.929268569927
SKU_0065,2025-01-05,22.0,51.37826027975659,22.32024119805241,65.9983555090275
SKU_0066,2024-12-01,83.0,81.65216465813239,84.10170620343415,85.00073918959484
SKU_0066,2024-12-08,95.0,97.08478947174682,96.96797154345526,96.32457558430848
SKU_0066,2024-12-15,107.0,106.4499652643153,105.61745631663472,107.40869403947805
SKU_0066,2024-12-22,82.0,82.89749891425308,82.22376718849176,83.07222190395161
SKU_0066,2024-12-29,86.0,89.39455580295622,87.53158570083937,91.21985592910144
SKU_0066,2025-01-05,31.0,60.71226979774908,30.525469531009986,80.43095356701782
SKU_0067,2024-12-01,212.0,211.3346685853112,200.99114089209877,214.0456830733593
SKU_0067,2024-12-08,276.0,273.99088747774334,267.6844823517531,275.0564431517336
SKU_0067,2024-12-15,257.0,259.0051318196495,245.03741903479596,253.49051136636675
SKU_0067,2024-12-22,273.0,270.3252116113022,255.72669957183845,273.67268370680335
SKU_0067,2024-12-29,297.0,298.25278679012723,282.6093183056044,302.878995550663
SKU_0067,2025-01-05,75.0,186.24249852822135,83.8012116550476,209.08534556829602
SKU_0068,2024-12-01,146.0,147.7022306477078,143.9410959382892,149.9261324478876
SKU_0068,2024-12-08,169.0,167.77481763541587,163.89019376422968,170.8337498176693
SKU_0068,2024-12-15,191.0,190.10494731055655,184.29628136713936,192.14999650219104
SKU_0068,2024-12-22,186.0,184.46044896698945,161.1350207786177,186.49942805670062
SKU_0068,2024-12-29,183.0,180.51814558893827,170.33529275836898,183.11242480516503
SKU_0068,2025-01-05,42.0,117.06370418263171,48.71001921098716,140.53848743806506
SKU_0069,2024-12-01,267.0,270.0298975985078,264.57099774344255,273.36403569847744
SKU_0069,2024-12-08,313.0,309.3218530065639,291.0879808056958,314.99259470548225
SKU_0069,2024-12-15,289.0,285.86868353111004,269.78555557699076,292.2303655174008
SKU_0069,2024-12-22,309.0,309.2907159840067,290.49241427773296,312.31762985582793
SKU_0069,2024-12-29,259.0,259.89973591822445,259.81773814816574,268.9249504192638
SKU_0069,2025-01-05,78.0,177.64827893225737,86.15869314352828,196.6479796609249
SKU_0070,2024-12-01,120.0,121.76837475905954,119.55710238601702,122.02599244022235
SKU_0070,2024-12-08,151.0,152.19202861941096,140.80976938312912,150.7846709659818
SKU_0070,2024-12-15,145.0,144.5580520084901,119.98001160236107,145.1086432933979
SKU_0070,2024-12-22,119.0,121.13639667503533,119.98509003981923,124.09713682758202
SKU_0070,2024-12-29,117.0,123.3326049551602,117.94153177610303,124.84527325557582
SKU_0070,2025-01-05,34.0,77.10386445327603,35.71878035414975,106.597360196811
SKU_0071,2024-12-01,269.0,267.1054472370649,262.5299178979157,270.3047732180748
SKU_0071,2024-12-08,296.0,294.5195652529637,274.035066952714,290.4795687800795
SKU_0071,2024-12-15,210.0,216.19360694058196,215.51770433408586,216.84639735908758
SKU_0071,2024-12-22,252.0,261.90841956354654,260.4460592986367,278.38141778710514
SKU_0071,2024-12-29,269.0,275.5847867665479,271.26755057091646,282.7189302229554
SKU_0071,2025-01-05,77.0,159.00999436378856,83.48391808270246,194.04404126068223
SKU_0072,2024-12-01,170.0,170.58767694214418,170.63517586171423,173.50695871389053
SKU_0072,2024-12-08,228.0,229.54020208530468,222.094015600259,229.8797358178684
SKU_0072,2024-12-15,222.0,226.1796367761543,205.13171182386637,223.53709783525758
SKU_0072,2024-12-22,231.0,230.23366034452263,206.5959827984027,231.07512801768888
SKU_0072,2024-12-29,184.0,185.93541985145123,186.5007172627971,189.51626799485544
SKU_0072,2025-01-05,62.0,127.18214328832072,66.6062434132629,168.92699591397744
SKU_0073,2024-12-01,189.0,189.61831981694962,170.99585669874944,189.86926245769376
SKU_0073,2024-12-08,216.0,213.61918961701676,204.3683508946915,215.90219806136065
SKU_0073,2024-12-15,234.0,233.57484416055482,226.29472401567682,235.3872957716671
SKU_0073,2024-12-22,180.0,183.1133430103551,183.16667263193838,184.17826653049508
SKU_0073,2024-12-29,202.0,206.76256594193802,208.13911936291726,223.21527220453603
SKU_0073,2025-01-05,57.0,136.5695753777684,59.736959966126115,173.79530055943798
SKU_0074,2024-12-01,107.0,106.0089464979402,102.92597584198329,108.66764131761597
SKU_0074,2024-12-08,110.0,110.14100427023041,110.38953310315466,112.02020965014368
SKU_0074,2024-12-15,159.0,159.59214709247792,150.4670947896343,161.67555360131024
SKU_0074,2024-12-22,127.0,126.25540953038067,113.68549656279558,129.8126574443208
SKU_0074,2024-12-29,129.0,131.3971294337056,116.53908294181109,138.3625264170226
SKU_0074,2025-01-05,37.0,88.45767647985787,39.62233347371329,117.33457629521192
SKU_0075,2024-12-01,114.0,116.5130019699191,113.61646354207208,120.22461489034127
SKU_0075,2024-12-08,116.0,118.62433683508976,112.9529685980081,121.24631853624302
SKU_0075,2024-12-15,111.0,108.50631005757803,95.69335760069131,112.58594903551379
SKU_0075,2024-12-22,118.0,118.85788665058273,116.99441493878813,118.38231996505556
SKU_0075,2024-12-29,110.0,111.2272402312764,109.71865318635822,110.78517884608051
SKU_0075,2025-01-05,35.0,70.68707833775261,35.688712305914116,91.58115324614569
SKU_0076,2024-12-01,24.0,24.66047873156033,22.725407157596393,24.32818041766856
SKU_0076,2024-12-08,33.0,33.255122861050815,31.8404289502986,32.79474980150019
SKU_0076,2024-12-15,30.0,29.974051586452347,26.57941652334107,29.918826387690785
SKU_0076,2024-12-22,31.0,31.20144096591135,25.442945853781417,31.899124335133003
SKU_0076,2024-12-29,39.0,39.70712860977378,37.882492046546716,39.93493616101918
SKU_0076,2025-01-05,9.0,19.361325110876912,17.267483001591213,30.791969165283213
SKU_0077,2024-12-01,56.0,53.45385172572492,50.504540052100644,56.14647294266373
SKU_0077,2024-12-08,60.0,58.73895274375541,59.72207812559536,61.04608748967538
SKU_0077,2024-12-15,65.0,64.14696958610986,63.278881810565146,64.84862429619712
SKU_0077,2024-12-22,62.0,60.670282450055964,58.34328769977724,61.919409074892506
SKU_0077,2024-12-29,61.0,59.50577075588653,58.46541135240611,62.22086393606614
SKU_0077,2025-01-05,13.0,40.13531102285993,18.16730649442483,52.228213664776106
SKU_0078,2024-12-01,132.0,134.5905383244355,131.43147369522123,139.9170236116748
SKU_0078,2024-12-08,146.0,148.0223369466482,142.07103506668471,148.28030735674267
SKU_0078,2024-12-15,161.0,158.8109400774563,150.02893772157492,161.14259682769594
SKU_0078,2024-12-22,156.0,155.07278883683207,141.1932355865071,157.2796741925121
SKU_0078,2024-12-29,155.0,155.13929404646635,147.01153784726299,155.00314675666445
SKU_0078,2025-01-05,42.0,95.74207013431844,47.29495767457345,117.73759855335202
SKU_0079,2024-12-01,35.0,34.55475726719714,35.141303269177556,35.18687121657902
SKU_0079,2024-12-08,49.0,49.94330590454535,46.92726629014028,47.97207070912808
SKU_0079,2024-12-15,35.0,34.8620822698943,35.02599643707069,33.10696514471099
SKU_0079,2024-12-22,45.0,47.80257483676866,45.2141044257785,49.21026079308222
SKU_0079,2024-12-29,44.0,45.91217983070941,43.75386560488033,47.26485189585292
SKU_0079,2025-01-05,12.0,23.838685244858794,17.813500357515178,36.701925223739195
SKU_0080,2024-12-01,216.0,216.49151183198882,215.9826076756596,217.91865107353567
SKU_0080,2024-12-08,242.0,243.10577982466563,243.8556759229986,244.14462690088268
SKU_0080,2024-12-15,235.0,233.25292084178426,232.26117379074364,236.58130839217932
SKU_0080,2024-12-22,240.0,239.43157758421856,228.79920145577182,239.19484927930367
SKU_0080,2024-12-29,250.0,248.2201125783193,247.41732805309758,251.81931278357166
SKU_0080,2025-01-05,79.0,157.06261634066445,87.68087462845239,183.92357783781605
SKU_0081,2024-12-01,18.0,19.294283227107318,18.250546897850782,20.81009039579079
SKU_0081,2024-12-08,24.0,23.556880010443475,24.662503138660927,23.999217395828612
SKU_0081,2024-12-15,28.0,27.222556524361185,27.075022937483812,27.48010360743705
SKU_0081,2024-12-22,21.0,19.4651480332564,18.4435588533482,21.405412510839984
SKU_0081,2024-12-29,25.0,25.1984545786215,24.9583783528727,26.704379463677093
SKU_0081,2025-01-05,5.0,14.111796497652902,15.860108381193468,23.46281285698308
SKU_0082,2024-12-01,245.0,248.1345440209833,248.25153223119398,256.3493079179348
SKU_0082,2024-12-08,328.0,331.5688591844014,290.1133623035604,332.6001717652809
SKU_0082,2024-12-15,320.0,315.85513376626574,282.436756610113,316.1332004968213
SKU_0082,2024-12-22,293.0,296.3227124284036,265.9552968343087,297.8719052878758
SKU_0082,2024-12-29,294.0,300.96302747955565,286.4274757975127,313.07110385810614
SKU_0082,2025-01-05,73.0,194.23706135575884,83.12658130239902,210.54397708863007
SKU_0083,2024-12-01,244.0,252.77793444753283,248.82952930746322,258.35978357887274
SKU_0083,2024-12-08,293.0,296.4314713693456,278.08644576549887,300.306580579533
SKU_0083,2024-12-15,269.0,265.91391686416983,257.4147034502782,272.8261455093866
SKU_0083,2024-12-22,305.0,307.85193664729155,284.79519545530724,303.7147428115357
SKU_0083,2024-12-29,299.0,298.43299625218805,288.149783325385,302.35561648542415
SKU_0083,2025-01-05,98.0,194.95217385687536,106.68942899980651,211.85333489611938
SKU_0084,2024-12-01,107.0,106.94771555086015,107.40008566024436,109.01589131778077
SKU_0084,2024-12-08,124.0,125.33116153477816,123.52226189966207,124.26227499192426
SKU_0084,2024-12-15,151.0,151.12466209145163,144.27187071955572,151.52584312486752
SKU_0084,2024-12-22,132.0,131.44504959820665,113.11789182047022,134.5180653745331
SKU_0084,2024-12-29,140.0,138.77152254003016,131.9193383039567,140.80546135768645
SKU_0084,2025-01-05,29.0,88.06205842966679,32.31946198117853,111.64787302402061
SKU_0085,2024-12-01,223.0,221.63884330758077,215.75329841765006,225.09787695655396
SKU_0085,2024-12-08,250.0,249.2687047993091,247.15111532619983,252.3500070946425
SKU_0085,2024-12-15,258.0,260.78570801412945,254.5311883361624,262.51430996767806
SKU_0085,2024-12-22,243.0,242.58302278618706,229.89817328785472,243.39592251188537
SKU_0085,2024-12-29,263.0,263.4364667474692,263.059047394575,262.01541435159737
SKU_0085,2025-01-05,56.0,165.238620283876,63.01005652977794,191.6881956762494
SKU_0086,2024-12-01,267.0,266.9771917579634,265.86075956622255,270.2044381101207
SKU_0086,2024-12-08,321.0,323.71469353019666,289.6928510273792,329.9253760977206
SKU_0086,2024-12-15,299.0,299.00863994975805,276.67399417388157,301.42146760248846
SKU_0086,2024-12-22,269.0,272.47003861891756,269.7038553369608,278.2296172898261
SKU_0086,2024-12-29,324.0,324.90931918412184,293.54171393655423,331.9515596342213
SKU_0086,2025-01-05,89.0,206.4485207972321,98.13441348145959,223.65271137365397
SKU_0087,2024-12-01,186.0,207.66635050552276,204.44636119634396,226.11927561733282
SKU_0087,2024-12-08,187.0,190.91926872893274,181.50100735722302,190.9272649301382
SKU_0087,2024-12-15,215.0,219.10767321519862,201.7225405654097,215.58785995235743
SKU_0087,2024-12-22,177.0,181.06346279001232,177.84240908268598,181.9457772043307
SKU_0087,2024-12-29,222.0,223.53980863717777,214.70212154794612,224.17641272800387
SKU_0087,2025-01-05,55.0,138.1704712682164,60.01629337166378,164.29622044905713
SKU_0088,2024-12-01,172.0,177.2879811546336,173.05334783872343,185.80930883627028
SKU_0088,2024-12-08,248.0,244.8068878592076,230.0034696693942,251.21702193388316
SKU_0088,2024-12-15,249.0,247.62769012923576,227.01981763697395,247.94556075914068
SKU_0088,2024-12-22,251.0,248.1348016609672,215.56806997905974,250.69237268442149
SKU_0088,2024-12-29,209.0,207.56991342143428,210.16968901851263,213.5060116391363
SKU_0088,2025-01-05,47.0,136.6103984643032,53.039683601122654,178.20374844035157
SKU_0089,2024-12-01,191.0,193.73666834604856,190.73906695670968,202.90000275092817
SKU_0089,2024-12-08,274.0,271.4021294126066,255.74944525244135,272.51418219212167
SKU_0089,2024-12-15,252.0,249.57885138137866,229.72346823988133,252.92586460962073
SKU_0089,2024-12-22,243.0,237.2835857590147,217.73520590122092,247.14821896629255
SKU_0089,2024-12-29,241.0,243.14622946512148,243.19837350728122,249.4103892489404
SKU_0089,2025-01-05,75.0,156.11768686518258,83.17286367331712,181.45079875309187
SKU_0090,2024-12-01,112.0,112.68290062025977,110.421785605253,112.78405272618149
SKU_0090,2024-12-08,144.0,140.07290802899294,134.44102640712134,144.94172320144241
SKU_0090,2024-12-15,112.0,110.093961850416,105.01273443631275,116.19258106858373
SKU_0090,2024-12-22,123.0,122.78008099303342,122.82643709958207,132.80745939274257
SKU_0090,2024-12-29,112.0,115.48383104545034,114.50104443422318,128.03275187137726
SKU_0090,2025-01-05,38.0,69.12651112436542,37.264827038018055,94.96912609084917
SKU_0091,2024-12-01,92.0,91.37221457916836,87.89988507238368,91.31611775391208
SKU_0091,2024-12-08,95.0,93.88876326940543,86.54974512128327,95.96329022397735
SKU_0091,2024-12-15,83.0,83.23547443355712,79.22681370119611,84.5343852722176
SKU_0091,2024-12-22,97.0,97.88354628546574,97.5465987847577,97.81152514496085
SKU_0091,2024-12-29,92.0,91.12909861638784,91.19416563924025,92.73542910924064
SKU_0091,2025-01-05,24.0,57.426428071169596,23.206691021390707,72.87947480279311
SKU_0092,2024-12-01,158.0,157.73452649493603,156.17317533980702,162.05638862197847
SKU_0092,2024-12-08,185.0,186.1724266208489,182.89484005041356,185.7285479051456
SKU_0092,2024-12-15,230.0,230.56159691141315,216.42413309505469,230.57155249257383
SKU_0092,2024-12-22,193.0,191.62020100651566,175.06148371528482,198.39139281772808
SKU_0092,2024-12-29,159.0,166.6197300741215,172.27887497387422,183.3796885430335
SKU_0092,2025-01-05,56.0,120.78608389715544,58.9320171169741,168.40972985790154
SKU_0093,2024-12-01,23.0,25.109682692204334,24.19481057493026,27.487331337437503
SKU_0093,2024-12-08,34.0,33.159443535841675,31.1872021182815,34.60120092017769
SKU_0093,2024-12-15,24.0,21.82012663197529,20.99059428425347,24.688072745763062
SKU_0093,2024-12-22,34.0,34.0627229536666,31.852357743595647,34.571171099381274
SKU_0093,2024-12-29,31.0,30.744129155962877,26.655747482714034,31.199998207036575
SKU_0093,2025-01-05,9.0,16.193525541450136,16.86045591355574,27.09685463528529
SKU_0094,2024-12-01,254.0,256.4497540643849,255.09271232431902,260.0354032739962
SKU_0094,2024-12-08,303.0,303.2860722014706,286.0148684066274,309.29751316849485
SKU_0094,2024-12-15,305.0,301.3972645600907,290.10774720981965,304.3121230251482
SKU_0094,2024-12-22,319.0,315.99329412215656,286.43769287276115,319.72267679317997
SKU_0094,2024-12-29,300.0,296.9161605457761,278.97289214942003,303.8274513609957
SKU_0094,2025-01-05,96.0,197.8519184818753,106.44726260814316,213.0549462860047
SKU_0095,2024-12-01,167.0,165.87718528148204,160.22466746929328,166.56641983461589
SKU_0095,2024-12-08,210.0,212.59915990544053,201.35998656983503,209.0969269284533
SKU_0095,2024-12-15,198.0,197.08209524186316,184.3362384265098,198.42014217221504
SKU_0095,2024-12-22,214.0,210.54682394603316,198.1797756701761,212.24544610362
SKU_0095,2024-12-29,210.0,210.8427856706166,207.2038626071847,210.5053691392537
SKU_0095,2025-01-05,78.0,138.87714833204817,84.01647161980974,158.69090039400558
SKU_0096,2024-12-01,204.0,199.94145259111653,197.1331872900185,205.19067015729206
SKU_0096,2024-12-08,236.0,237.74790492266928,232.7081577737411,237.31871211713695
SKU_0096,2024-12-15,219.0,219.0594349670562,193.58756804208804,221.41966414919503
SKU_0096,2024-12-22,205.0,204.62974136795657,204.4731959508981,211.41493042077374
SKU_0096,2024-12-29,239.0,238.6710374326158,238.35738291864848,242.8951496859072
SKU_0096,2025-01-05,51.0,145.40949226407875,57.15296118484557,177.6750947831052
SKU_0097,2024-12-01,169.0,176.9095086909523,171.42070917924192,183.77757162755458
SKU_0097,2024-12-08,183.0,184.74076096675842,175.10325016988583,183.828581894925
SKU_0097,2024-12-15,174.0,172.85385159643715,141.1761498489681,174.29369728460998
SKU_0097,2024-12-22,208.0,205.40899945514798,201.25807890209882,209.45314429667633
SKU_0097,2024-12-29,183.0,177.15242050543245,175.59296228082124,183.71189617567543
SKU_0097,2025-01-05,44.0,120.55638757982449,47.80413445973596,154.07105555698962
SKU_0098,2024-12-01,232.0,230.15228757021467,226.02164657655783,232.20037703258487
SKU_0098,2024-12-08,272.0,269.498926046198,269.0464182707564,272.0732076965803
SKU_0098,2024-12-15,257.0,257.06142007260627,237.59055933888308,259.39447047785137
SKU_0098,2024-12-22,250.0,248.61178695702745,236.53351790676135,250.1970335906304
SKU_0098,2024-12-29,256.0,255.79079592703306,257.94502370424624,260.80154109069167
SKU_0098,2025-01-05,65.0,168.4195392003454,72.808655435028,190.64287783486304
SKU_0099,2024-12-01,205.0,207.02181902203887,208.36916101133278,208.7222766083891
SKU_0099,2024-12-08,279.0,282.9031759720703,267.79884236090425,283.3301183681012
SKU_0099,2024-12-15,275.0,276.81996369116206,256.89676163880796,277.5622935812254
SKU_0099,2024-12-22,268.0,263.09867123816235,235.4798564943885,268.2631592414214
SKU_0099,2024-12-29,298.0,299.63591630127644,286.48739488225084,298.6497438677179
SKU_0099,2025-01-05,57.0,186.44464697462337,63.87924505769492,211.41021878093443
SKU_0100,2024-12-01,53.0,50.3820747503715,49.34589019882647,52.417712856118
SKU_0100,2024-12-08,69.0,68.6161245204364,66.62084664609196,69.71640250805642
SKU_0100,2024-12-15,60.0,58.44103730258683,52.332152722683205,60.85052994366308
SKU_0100,2024-12-22,66.0,64.50249921678223,58.583785007821554,66.4563669236665
SKU_0100,2024-12-29,61.0,63.442857386262396,62.072391424683644,66.51691983252579
SKU_0100,2025-01-05,15.0,39.92919026885942,18.220204936445207,52.64637651926965
SKU_0101,2024-12-01,182.0,182.91789809155026,180.107093298691,182.284180149451
SKU_0101,2024-12-08,200.0,200.73729271125987,191.00055771794658,200.87883641774772
SKU_0101,2024-12-15,183.0,181.81927835927266,162.65280331772794,183.50646744582323
SKU_0101,2024-12-22,222.0,222.33278293206973,218.24586938546335,221.76237249684254
SKU_0101,2024-12-29,210.0,207.2047513440262,200.51271045190794,209.1260369159709
SKU_0101,2025-01-05,47.0,135.67070809203688,51.3698237001982,164.0350474761243
SKU_0102,2024-12-01,147.0,145.42060767740696,138.11448714629972,147.32756292192337
SKU_0102,2024-12-08,185.0,184.0974629568293,177.41867783517654,185.51627209403094
SKU_0102,2024-12-15,167.0,167.6777631526675,155.73324948964245,167.72179296332783
SKU_0102,2024-12-22,203.0,201.34906635013093,192.24047524962984,202.73515140054215
SKU_0102,2024-12-29,190.0,187.56254669709273,177.46293864314825,190.15053613010016
SKU_0102,2025-01-05,54.0,124.23244337028231,58.25775416048778,149.30900193360193
SKU_0103,2024-12-01,34.0,35.09971027204497,33.98753766564732,34.20636513399517
SKU_0103,2024-12-08,42.0,42.67280267824013,39.177016081871756,41.73444404957618
SKU_0103,2024-12-15,30.0,29.953875140836487,28.334298294114898,29.36128245268655
SKU_0103,2024-12-22,34.0,35.36712947042035,32.77667310877009,36.64759095478487
SKU_0103,2024-12-29,37.0,40.4391264017961,38.46368223607404,41.63226931468439
SKU_0103,2025-01-05,10.0,19.0125790263322,17.739931915906013,28.777238004670348
SKU_0104,2024-12-01,109.0,107.14771185132678,104.33193063324973,108.0303113047803
SKU_0104,2024-12-08,130.0,128.97795294682703,121.99248754223062,130.87155050686948
SKU_0104,2024-12-15,107.0,104.6027790933075,94.59780115889087,107.92513706282962
SKU_0104,2024-12-22,108.0,109.4665173337688,108.06768604380275,109.96740105700175
SKU_0104,2024-12-29,127.0,129.80993739455684,125.59747231328701,131.07267167355772
SKU_0104,2025-01-05,27.0,70.7642905099758,29.6142929160433,96.20781510066278
SKU_0105,2024-12-01,224.0,220.6965193509293,212.03313053968043,224.4124528831952
SKU_0105,2024-12-08,243.0,241.28916748810659,241.7752044001488,244.36041661783855
SKU_0105,2024-12-15,241.0,241.88050712711143,226.41961672294028,244.4370862373168
SKU_0105,2024-12-22,207.0,208.00698155441347,206.80575555715444,206.5657301825462
SKU_0105,2024-12-29,257.0,260.2571618520991,248.12223045274027,262.33030487974213
SKU_0105,2025-01-05,61.0,151.81390911864096,69.87410209470332,188.44122442352466
SKU_0106,2024-12-01,186.0,185.1498094963495,186.32428282736134,187.26592068187955
SKU_0106,2024-12-08,207.0,207.71705230227712,198.75349217852587,206.7129997638746
SKU_0106,2024-12-15,210.0,207.16226580653748,193.1112895504058,210.58573261270476
SKU_0106,2024-12-22,199.0,195.72942965266338,191.6164487595168,198.30894547861254
SKU_0106,2024-12-29,248.0,247.18135132434944,237.53296290857188,249.67548478923916
SKU_0106,2025-01-05,64.0,146.71780005319255,69.31776857683987,180.81648801037358
SKU_0107,2024-12-01,136.0,136.85165313546455,136.09314754568797,138.63090555890557
SKU_0107,2024-12-08,156.0,155.26418099782842,156.84088617546476,158.25772415593653
SKU_0107,2024-12-15,191.0,191.77838491976655,180.5242731386237,192.09727018969267
SKU_0107,2024-12-22,157.0,157.50935552532567,139.69811535170504,158.25083679795037
SKU_0107,2024-12-29,164.0,164.80381909321375,163.85804531607224,174.33258371341716
SKU_0107,2025-01-05,38.0,109.15183146350057,40.94169766067509,139.35492422587905
SKU_0108,2024-12-01,205.0,208.42324170906426,205.32700694793147,211.06391202872348
SKU_0108,2024-12-08,259.0,260.9258596784406,250.79009487696348,263.3200756366222
SKU_0108,2024-12-15,260.0,261.6888643179463,250.97911126942253,256.08067818962485
SKU_0108,2024-12-22,229.0,225.39798460641157,219.17617637124357,226.01123554591703
SKU_0108,2024-12-29,239.0,241.72124869806518,241.26405326265592,248.6748950598849
SKU_0108,2025-01-05,73.0,154.96439255174295,80.186393479181,181.6674992830616
SKU_0109,2024-12-01,37.0,36.60033874350041,31.80317610662042,36.9538911649324
SKU_0109,2024-12-08,44.0,43.77167317447485,42.61016619580855,43.74588691811956
SKU_0109,2024-12-15,45.0,45.159006622790635,44.185241971783576,46.459251450067185
SKU_0109,2024-12-22,50.0,49.882547338704846,45.31634150233676,50.828705826612136
SKU_0109,2024-12-29,46.0,45.40509682242416,43.446891610842584,46.88661942377727
SKU_0109,2025-01-05,12.0,27.61761842830058,18.269244864312522,39.62394991137669
SKU_0110,2024-12-01,209.0,210.25992547084027,207.460115616747,210.70868499230633
SKU_0110,2024-12-08,246.0,244.20531336192403,241.55459121885605,245.62219883337738
SKU_0110,2024-12-15,223.0,223.34056031498162,217.08543136650363,223.90961477166738
SKU_0110,2024-12-22,222.0,223.15408193600953,215.5624749045807,222.61813655068957
SKU_0110,2024-12-29,216.0,217.3855152048527,216.03127860337642,227.38171891814906
SKU_0110,2025-01-05,66.0,137.71471142576746,71.19685833188419,168.11940270258557
SKU_0111,2024-12-01,52.0,53.30773193894341,49.82946149886666,53.58098125675025
SKU_0111,2024-12-08,60.0,60.322627278732796,58.864867249364345,61.402762565157396
SKU_0111,2024-12-15,59.0,57.887583067942906,55.495482601888966,59.80148733659408
SKU_0111,2024-12-22,74.0,72.4707396568044,67.77632218994005,72.06155698825779
SKU_0111,2024-12-29,63.0,61.39494498045412,61.41110447532139,62.46935113477077
