sku_id,date,units_sold,revenue,unit_price,promo_flag,is_holiday,promo_event,season,category,subcategory,list_price,unit_cost,on_hand_units,on_order_units,lead_time_days,reorder_point,day_of_week,week_of_year,month_num,quarter,year,is_weekend,month_sin,month_cos,week_sin,week_cos,dow_sin,dow_cos,season_Autumn,season_Spring,season_Summer,season_Winter,has_promo_event,lag_1w,lag_2w,lag_4w,lag_6w,lag_8w,rolling_mean_4w,rolling_std_4w,rolling_median_4w,rolling_min_4w,rolling_max_4w,rolling_mean_8w,rolling_std_8w,rolling_median_8w,rolling_min_8w,rolling_max_8w,rolling_mean_12w,rolling_std_12w,rolling_median_12w,rolling_min_12w,rolling_max_12w,price_ratio,discount_pct,margin,margin_pct,price_change,category_avg_demand,subcategory_avg_demand,demand_growth,demand_acceleration,cumulative_demand
SKU_0005,2024-11-10,105.0,904248.29,8637.105714285713,1,0,,Autumn,Furnishings,Sofas,8826.24,3637.79,94,0,14.0,22,6,45,11,4,2024,1,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,123.0,104.0,98.0,62.0,71.0,110.0,8.831760866327858,106.5,104.0,123.0,96.125,20.223306921894405,101.5,62.0,123.0,89.75,18.873381929440967,90.5,62.0,123.0,0.9785713638294125,2.1428636170587545,4999.3157142857135,57.881840047608534,0.02238813037111198,148.21052631578948,181.8,-0.14634146341463417,-0.3290337711069419,4633.0
SKU_0005,2024-11-17,136.0,1119608.54,8447.971428571429,1,0,,Autumn,Furnishings,Sofas,8826.24,3637.79,67,0,14.0,22,6,46,11,4,2024,1,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,105.0,123.0,108.0,99.0,70.0,117.0,15.383974345619107,114.0,104.0,136.0,104.375,21.467167622075458,104.5,62.0,136.0,94.5,22.7056260549111,98.5,62.0,136.0,0.9571427276588251,4.285727234117487,4810.181428571429,56.93889319160306,-0.02189787782745989,146.1578947368421,172.4,0.2952380952380953,0.44157955865272946,4769.0
SKU_0005,2024-11-24,96.0,824812.13,8637.105714285713,1,0,,Autumn,Furnishings,Sofas,8826.24,3637.79,64,0,14.0,22,6,47,11,4,2024,1,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,136.0,105.0,104.0,98.0,62.0,115.0,17.944358444926365,114.0,96.0,136.0,108.625,13.91748643151585,104.5,96.0,136.0,95.58333333333333,22.415328900040098,98.5,62.0,136.0,0.9785713638294125,2.1428636170587545,4999.3157142857135,57.881840047608534,0.02238813037111176,146.94736842105263,184.0,-0.2941176470588235,-0.5893557422969188,4865.0
SKU_0005,2024-12-01,138.0,1185805.35,8258.837142857143,1,0,Black Friday,Autumn,Furnishings,Sofas,8826.24,3637.79,51,0,14.0,22,6,48,12,4,2024,1,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,96.0,136.0,123.0,108.0,99.0,118.75,21.40677462860765,120.5,96.0,138.0,113.5,16.630436812405975,106.5,96.0,138.0,100.83333333333333,24.442263447239203,101.5,62.0,138.0,0.9357140914882377,6.42859085117623,4621.047142857143,55.95275779052948,-0.04379575565492,151.94736842105263,193.6,0.4375,0.7316176470588235,5003.0
SKU_0005,2024-12-08,121.0,1138584.96,8826.24,0,0,,Winter,Furnishings,Sofas,8826.24,3637.79,46,0,14.0,22,6,49,12,4,2024,1,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,138.0,96.0,105.0,104.0,98.0,122.75,19.379972480200625,128.5,96.0,138.0,116.375,15.518997574401672,114.5,96.0,138.0,105.0,23.12023906765364,104.5,62.0,138.0,1.0,0.0,5188.45,58.784374773402945,0.06870251190672638,170.3421052631579,210.7,-0.12318840579710144,-0.5606884057971014,5124.0
SKU_0005,2024-12-15,144.0,1214049.32,8447.971428571427,1,0,,Winter,Furnishings,Sofas,8826.24,3637.79,44,0,14.0,22,6,50,12,4,2024,1,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,121.0,138.0,136.0,123.0,108.0,124.75,21.500000000000004,129.5,96.0,144.0,120.875,17.795966637736424,122.0,96.0,144.0,111.16666666666667,22.802844054409086,106.5,62.0,144.0,0.957142727658825,4.285727234117498,4810.181428571427,56.93889319160304,-0.04285727234117498,171.73684210526315,203.1,0.1900826446280992,0.31327105042520065,5268.0
SKU_0005,2024-12-22,148.0,1249354.28,8447.971428571429,1,0,,Winter,Furnishings,Sofas,8826.24,3637.79,34,0,14.0,22,6,51,12,4,2024,1,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,144.0,121.0,96.0,105.0,104.0,137.75,11.898879499067691,141.0,121.0,148.0,126.375,18.61594938295038,129.5,96.0,148.0,118.33333333333333,19.170684690828182,114.5,96.0,148.0,0.9571427276588251,4.285727234117487,4810.181428571429,56.93889319160306,2.220446049250313e-16,170.42105263157896,212.2,0.02777777777777768,-0.16230486685032153,5416.0
SKU_0005,2024-12-29,146.0,1243617.22,8637.105714285713,1,1,,Winter,Furnishings,Sofas,8826.24,3637.79,33,0,14.0,22,6,52,12,4,2024,1,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,148.0,144.0,138.0,136.0,123.0,139.75,12.606215398233791,145.0,121.0,148.0,129.25,19.761072845369483,137.0,96.0,148.0,122.25,19.656712940783514,122.0,96.0,148.0,0.9785713638294125,2.1428636170587545,4999.3157142857135,57.881840047608534,0.02238813037111176,176.6578947368421,212.1,-0.013513513513513487,-0.041291291291291166,5562.0
SKU_0005,2025-01-05,38.0,310242.33999999997,8164.27,1,0,,Winter,Furnishings,Sofas,8826.24,3637.79,33,0,14.0,22,6,1,1,1,2025,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,146.0,148.0,121.0,96.0,105.0,119.0,54.024685715575124,145.0,38.0,148.0,120.875,37.62763991687872,137.0,38.0,148.0,117.25,30.837182396934725,122.0,38.0,148.0,0.924999773402944,7.500022659705596,4526.4800000000005,55.44255640737017,-0.054744694568650054,44.78947368421053,50.1,-0.7397260273972603,-0.7262125138837469,38.0
SKU_0006,2023-04-30,247.0,367539.64,1474.0314285714285,1,0,,Spring,Furnishings,Sofas,1506.31,990.94,88,0,7.0,44,6,17,4,2,2023,1,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,267.0,240.0,251.0,286.0,258.0,256.25,15.085865349171486,257.0,240.0,271.0,263.0,15.427248620541508,269.0,240.0,286.0,262.44444444444446,14.526795165409943,267.0,240.0,286.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,164.0,207.5,-0.07490636704119846,-0.1874063670411985,2362.0
SKU_0006,2023-05-07,230.0,346451.3,1506.31,0,0,,Spring,Furnishings,Sofas,1506.31,990.94,75,0,7.0,44,6,18,5,2,2023,1,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,247.0,267.0,271.0,271.0,271.0,246.0,15.641824275533413,243.5,230.0,267.0,257.875,18.82579916725221,259.0,230.0,286.0,259.2,17.112698339082716,262.5,230.0,286.0,1.0,0.0,515.3699999999999,34.214072800419565,0.02189815685263552,155.16666666666666,202.375,-0.06882591093117407,0.00608045611002439,2592.0
SKU_0006,2023-05-14,247.0,365280.17,1474.0314285714285,1,0,,Spring,Furnishings,Sofas,1506.31,990.94,67,0,7.0,44,6,19,5,2,2023,1,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,230.0,247.0,240.0,251.0,286.0,247.75,15.129992289048477,247.0,230.0,267.0,253.0,15.20338308215829,249.0,230.0,271.0,258.09090909090907,16.64604785199505,258.0,230.0,286.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,-0.021428903365556584,148.375,169.1,0.07391304347826089,0.14273895440943496,2839.0
SKU_0006,2023-05-21,250.0,370702.89,1474.0314285714285,1,0,,Spring,Furnishings,Sofas,1506.31,990.94,57,0,7.0,44,6,20,5,2,2023,1,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,247.0,230.0,267.0,271.0,271.0,243.5,9.110433579144283,247.0,230.0,250.0,250.375,13.35169866132609,248.5,230.0,271.0,257.4166666666667,16.04232092329724,254.5,230.0,286.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,152.21875,173.8,0.012145748987854255,-0.06176729449040663,3089.0
SKU_0006,2023-05-28,218.0,328375.58,1506.31,0,0,,Spring,Furnishings,Sofas,1506.31,990.94,45,0,7.0,44,6,21,5,2,2023,1,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,250.0,247.0,247.0,240.0,251.0,236.25,15.019431857874421,238.5,218.0,250.0,246.25,17.564168070250286,247.0,218.0,271.0,254.08333333333334,19.658254492629023,250.5,218.0,286.0,1.0,0.0,515.3699999999999,34.214072800419565,0.02189815685263552,150.0,175.1,-0.128,-0.14014574898785426,3307.0
SKU_0006,2023-06-04,205.0,308793.55,1506.31,0,0,,Spring,Furnishings,Sofas,1506.31,990.94,126,0,7.0,44,6,22,6,2,2023,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,218.0,250.0,230.0,267.0,271.0,230.0,22.0454076850486,232.5,205.0,250.0,238.0,19.65415259647981,243.5,205.0,267.0,248.58333333333334,23.37620520308993,248.5,205.0,286.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,137.27272727272728,152.4,-0.059633027522935755,0.06836697247706425,3512.0
SKU_0006,2023-06-11,196.0,283261.6,1441.7528571428572,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,96,0,7.0,44,6,23,6,2,2023,1,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,205.0,218.0,247.0,247.0,240.0,217.25,23.62731470142132,211.5,196.0,250.0,232.5,24.558966939650716,238.5,196.0,267.0,241.08333333333334,24.68145543569586,247.0,196.0,271.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,-0.042857806731112946,127.71428571428571,150.4,-0.04390243902439028,0.015730588498545472,3708.0
SKU_0006,2023-06-18,193.0,286424.85,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,76,0,7.0,44,6,24,6,2,2023,1,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,196.0,205.0,250.0,230.0,267.0,203.0,11.22497216032183,200.5,193.0,218.0,223.25,23.62655890548358,224.0,193.0,250.0,234.58333333333334,26.304020893230618,243.5,193.0,271.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.022388422029929744,121.16216216216216,141.8,-0.015306122448979553,0.02859631657541073,3901.0
SKU_0006,2023-06-25,221.0,322726.92,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,54,0,7.0,44,6,25,6,2,2023,1,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,193.0,196.0,218.0,247.0,247.0,203.75,12.57974562540913,200.5,193.0,221.0,220.0,21.593649860218495,219.5,193.0,250.0,232.08333333333334,26.026065023473258,235.0,193.0,271.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,122.57894736842105,153.0,0.14507772020725396,0.1603838426562335,4122.0
SKU_0006,2023-07-02,190.0,281454.02,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,45,0,7.0,44,6,26,7,3,2023,1,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,221.0,193.0,205.0,250.0,230.0,200.0,14.2126704035519,194.5,190.0,221.0,215.0,23.49468024894146,211.5,190.0,250.0,225.33333333333334,25.51410780273717,225.5,190.0,267.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,122.26315789473684,144.2,-0.14027149321266963,-0.2853492134199236,4312.0
SKU_0006,2023-07-09,214.0,285822.32,1441.7528571428572,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,41,114,7.0,44,6,27,7,3,2023,1,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,190.0,221.0,196.0,218.0,247.0,204.5,15.329709716755895,203.5,190.0,221.0,210.875,19.657332328821077,209.5,190.0,250.0,223.16666666666666,25.258062019277993,219.5,190.0,267.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,-0.021898156852635298,106.13157894736842,134.2,0.12631578947368416,0.2665872826863538,4526.0
SKU_0006,2023-07-16,169.0,240783.65,1441.7528571428572,1,0,Prime Day Sale,Summer,Furnishings,Sofas,1506.31,990.94,30,129,7.0,44,6,28,7,3,2023,1,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,214.0,190.0,193.0,205.0,250.0,198.5,23.72762103540935,202.0,169.0,221.0,200.75,17.35140998799315,200.5,169.0,221.0,215.0,25.63733073611063,216.0,169.0,250.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,0.0,103.1842105263158,122.8,-0.21028037383177567,-0.33659616330545983,4695.0
SKU_0006,2023-07-23,166.0,242591.22999999998,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,123,0,7.0,44,6,29,7,3,2023,1,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,169.0,214.0,221.0,196.0,218.0,184.75,22.231734075415716,179.5,166.0,214.0,194.25,19.564910280543433,194.5,166.0,221.0,208.25,27.069355367278234,209.5,166.0,250.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.022388422029929744,107.71052631578948,126.5,-0.017751479289940808,0.19252889454183486,4861.0
SKU_0006,2023-07-30,170.0,245227.27,1441.7528571428572,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,103,0,7.0,44,6,30,7,3,2023,1,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,166.0,169.0,190.0,193.0,205.0,179.75,22.896506283710625,169.5,166.0,214.0,189.875,20.698084797529315,191.5,166.0,221.0,203.25,28.204206649492324,200.5,166.0,250.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,-0.021898156852635298,104.57894736842105,123.4,0.024096385542168752,0.04184786483210956,5031.0
SKU_0006,2023-08-06,170.0,250649.98,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,95,0,7.0,44,6,31,8,3,2023,1,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,170.0,166.0,214.0,221.0,196.0,168.75,1.892969448600177,169.5,166.0,170.0,186.625,21.619683491802423,180.0,166.0,221.0,196.83333333333334,26.02038827651501,194.5,166.0,250.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.022388422029929744,92.84210526315789,114.8,0.0,-0.024096385542168752,5201.0
SKU_0006,2023-08-13,146.0,211787.19,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,67,0,7.0,44,6,32,8,3,2023,1,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,170.0,170.0,169.0,190.0,193.0,163.0,11.489125293076068,168.0,146.0,170.0,180.75,25.6501183511611,170.0,146.0,221.0,188.16666666666666,23.93868430095102,191.5,146.0,221.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,90.73684210526316,107.3,-0.14117647058823535,-0.14117647058823535,5347.0
SKU_0006,2023-08-20,145.0,212314.39,1474.0314285714285,1,1,,Summer,Furnishings,Sofas,1506.31,990.94,61,0,7.0,44,6,33,8,3,2023,1,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,146.0,170.0,166.0,214.0,221.0,157.75,14.150971698084915,158.0,145.0,170.0,171.25,22.49285600871022,169.5,145.0,214.0,182.08333333333334,24.923367397368974,180.0,145.0,221.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,0.0,92.23684210526316,108.6,-0.006849315068493178,0.13432715551974217,5492.0
SKU_0006,2023-08-27,135.0,203351.85,1506.31,0,0,,Summer,Furnishings,Sofas,1506.31,990.94,53,0,7.0,44,6,34,8,3,2023,1,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,145.0,146.0,170.0,169.0,190.0,149.0,14.854853303438134,145.5,135.0,170.0,164.375,24.2777823181137,167.5,135.0,214.0,176.25,27.16322714794582,170.0,135.0,221.0,1.0,0.0,515.3699999999999,34.214072800419565,0.02189815685263552,90.97368421052632,110.0,-0.06896551724137934,-0.06211620217288616,5627.0
SKU_0006,2023-09-03,142.0,210506.82,1474.0314285714285,1,0,,Summer,Furnishings,Sofas,1506.31,990.94,52,0,7.0,44,6,35,9,3,2023,1,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,135.0,145.0,170.0,166.0,214.0,142.0,4.966554808583795,143.5,135.0,146.0,155.375,14.715759288211103,156.0,135.0,170.0,171.75,28.052305042220844,169.5,135.0,221.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,-0.021428903365556584,90.15789473684211,111.6,0.051851851851851816,0.12081736909323115,5769.0
SKU_0006,2023-09-10,135.0,203351.85,1506.31,0,0,,Autumn,Furnishings,Sofas,1506.31,990.94,191,0,7.0,44,6,36,9,3,2023,1,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,142.0,135.0,146.0,170.0,169.0,139.25,5.057996968497852,138.5,135.0,145.0,151.125,15.12271234175366,145.5,135.0,170.0,166.91666666666666,29.037462740815233,167.5,135.0,221.0,1.0,0.0,515.3699999999999,34.214072800419565,0.02189815685263552,85.52631578947368,102.2,-0.04929577464788737,-0.10114762649973918,5904.0
SKU_0006,2023-09-17,154.0,210958.72,1377.195714285714,1,0,,Autumn,Furnishings,Sofas,1506.31,990.94,135,0,7.0,44,6,37,9,3,2023,1,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,135.0,142.0,145.0,170.0,166.0,141.5,8.962886439832507,138.5,135.0,154.0,149.625,13.98915396196026,145.5,135.0,170.0,161.33333333333334,23.63100172282656,160.0,135.0,214.0,0.9142843865377739,8.571561346222612,386.255714285714,28.046537632891667,-0.08571561346222611,87.97368421052632,104.7,0.14074074074074083,0.1900365153886282,6058.0
SKU_0006,2023-09-24,123.0,176690.17,1441.7528571428572,1,0,,Autumn,Furnishings,Sofas,1506.31,990.94,105,0,7.0,44,6,38,9,3,2023,1,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,154.0,135.0,135.0,146.0,170.0,138.5,12.974333637352379,138.5,123.0,154.0,143.75,14.078859531733585,143.5,123.0,170.0,155.75,24.151510398843445,150.0,123.0,214.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,0.04687579418632293,86.65789473684211,102.3,-0.2012987012987013,-0.34203944203944214,6181.0
SKU_0006,2023-10-01,171.0,246055.74,1441.7528571428572,1,0,,Autumn,Furnishings,Sofas,1506.31,990.94,86,0,7.0,44,6,39,10,4,2023,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,123.0,154.0,142.0,145.0,170.0,145.75,21.12463017427761,144.5,123.0,171.0,143.875,14.347100254556166,143.5,123.0,171.0,152.16666666666666,16.79195333990911,150.0,123.0,171.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,0.0,90.36842105263158,115.0,0.3902439024390243,0.5915426037377256,6352.0
SKU_0006,2023-10-08,180.0,271135.8,1506.31,0,0,Big Billion Days,Autumn,Furnishings,Sofas,1506.31,990.94,85,0,7.0,44,6,40,10,4,2023,1,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,171.0,123.0,135.0,135.0,146.0,157.0,25.099800796022265,162.5,123.0,180.0,148.125,19.260896730348325,143.5,123.0,180.0,153.08333333333334,18.04770614149302,150.0,123.0,180.0,1.0,0.0,515.3699999999999,34.214072800419565,0.04477684405985949,131.26315789473685,160.4,0.05263157894736836,-0.33761232349165593,6532.0
SKU_0006,2023-10-15,221.0,317831.41,1474.0314285714285,1,0,,Autumn,Furnishings,Sofas,1506.31,990.94,62,0,7.0,44,6,41,10,4,2023,1,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,180.0,171.0,154.0,142.0,145.0,173.75,40.22747817102136,175.5,123.0,221.0,157.625,32.017573299674034,148.0,123.0,221.0,157.66666666666666,26.588901763135794,150.0,123.0,221.0,0.9785710966344434,2.1428903365556584,483.0914285714284,32.77348224790709,-0.021428903365556584,131.78947368421052,159.6,0.22777777777777786,0.1751461988304095,6753.0
SKU_0006,2023-10-22,206.0,310299.86,1506.31,0,0,,Autumn,Furnishings,Sofas,1506.31,990.94,60,0,7.0,44,6,42,10,4,2023,1,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,221.0,180.0,123.0,135.0,135.0,194.5,23.072349974229617,193.0,171.0,221.0,166.5,34.58736350584869,162.5,123.0,221.0,160.66666666666666,29.928196900196962,150.0,123.0,221.0,1.0,0.0,515.3699999999999,34.214072800419565,0.02189815685263552,128.44736842105263,155.5,-0.0678733031674208,-0.29565108094519865,6959.0
SKU_0006,2023-10-29,207.0,311806.17,1506.31,0,1,,Autumn,Furnishings,Sofas,1506.31,990.94,60,0,7.0,44,6,43,10,4,2023,1,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,206.0,221.0,171.0,154.0,142.0,203.5,17.09775813764288,206.5,180.0,221.0,174.625,35.628790525159765,175.5,123.0,221.0,163.75,32.75008674520071,150.0,123.0,221.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,132.73684210526315,164.4,0.004854368932038833,0.07272767209945963,7166.0
SKU_0006,2023-11-05,279.0,403314.51,1441.7528571428572,1,0,,Autumn,Furnishings,Sofas,1506.31,990.94,53,0,7.0,44,6,44,11,4,2023,1,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,207.0,206.0,180.0,123.0,135.0,228.25,34.519318262870335,214.0,206.0,279.0,192.625,47.234785910386,193.0,123.0,279.0,174.83333333333334,46.01547829181214,162.5,123.0,279.0,0.957142193268887,4.285780673111295,450.8128571428572,31.268386596870673,-0.042857806731112946,145.10526315789474,178.8,0.34782608695652173,0.3429717180244829,7445.0
SKU_0006,2023-11-12,248.0,373564.88,1506.31,0,1,,Autumn,Furnishings,Sofas,1506.31,990.94,43,130,7.0,44,6,45,11,4,2023,1,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,279.0,207.0,221.0,171.0,154.0,235.0,35.26093211095437,227.5,206.0,279.0,204.375,47.940252994147386,206.5,123.0,279.0,183.41666666666666,49.42479748123001,175.5,123.0,279.0,1.0,0.0,515.3699999999999,34.214072800419565,0.04477684405985949,148.1315789473684,175.3,-0.11111111111111116,-0.4589371980676329,7693.0
SKU_0006,2023-11-19,241.0,363020.71,1506.31,0,0,,Autumn,Furnishings,Sofas,1506.31,990.94,196,0,7.0,44,6,46,11,4,2023,1,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,248.0,279.0,206.0,180.0,123.0,243.75,29.545163168726393,244.5,207.0,279.0,219.125,35.98982991266918,214.0,171.0,279.0,192.25,49.4572818427451,193.0,123.0,279.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,143.31578947368422,172.0,-0.028225806451612878,0.08288530465949828,7934.0
SKU_0006,2023-11-26,217.0,326869.27,1506.31,0,0,Black Friday,Autumn,Furnishings,Sofas,1506.31,990.94,172,0,7.0,44,6,47,11,4,2023,1,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,241.0,248.0,207.0,221.0,171.0,246.25,25.552234083669997,244.5,217.0,279.0,224.875,30.451073168984653,219.0,180.0,279.0,198.5,47.21806279958395,206.5,123.0,279.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,144.42105263157896,174.4,-0.09958506224066388,-0.071359255789051,8151.0
SKU_0006,2023-12-03,280.0,450386.69,1506.31,0,0,,Autumn,Furnishings,Sofas,1506.31,990.94,167,0,7.0,44,6,48,12,4,2023,1,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,217.0,241.0,279.0,206.0,180.0,246.5,25.98076211353316,244.5,217.0,280.0,237.375,29.918639674958488,231.0,206.0,280.0,210.58333333333334,48.036838767636254,212.0,123.0,280.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,159.92105263157896,192.9,0.29032258064516125,0.38990764288582513,8431.0
SKU_0006,2023-12-10,276.0,415741.56,1506.31,0,0,,Winter,Furnishings,Sofas,1506.31,990.94,121,0,7.0,44,6,49,12,4,2023,1,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,280.0,217.0,248.0,207.0,221.0,253.5,29.9833287011299,258.5,217.0,280.0,244.25,31.873634424529808,244.5,206.0,280.0,220.75,47.882669098537164,219.0,123.0,280.0,1.0,0.0,515.3699999999999,34.214072800419565,0.0,171.8684210526316,211.5,-0.014285714285714235,-0.3046082949308755,8707.0
